"","userID","gameCode","sessionID","repetitionID","hand","includeInt","accuracy","amountOfData","centerCircle","circleCenterX","circleCenterY","date","device","distanceTot","dpi","margin","radiusCenter","screenHeight","screenWidth","startTime","time","raggioEsterno","raggioInterno","dominantHand"
"374","MB_SZ_10_68381a78","circleAccuracy","c19a667fb3fdbf90c0061c539364cbab",2,"destra",0,0.9698349,98,930.8663,240,400,"09/03/2015 13-14-40","samsung SM-G350",902.7867,215.032,42.32914,148.152,800,480,102.0643,1.922668,169.31657,126.98743,"destra"
"375","MB_SZ_10_68381a78","circleAccuracy","c19a667fb3fdbf90c0061c539364cbab",3,"destra",0,0.9834529,85,930.8663,240,400,"09/03/2015 13-14-46","samsung SM-G350",958.2207,215.032,42.32914,148.152,800,480,108.5319,1.837891,169.31657,126.98743,"destra"
"376","MB_SZ_11_aa0acfad","circleAccuracy","17aedebdf08dbb88dcc342bd722fbdb1",1,"destra",0,0.9978362,214,930.8663,240,400,"09/03/2015 13-44-11","samsung SM-G350",932.0149,215.032,42.32914,148.152,800,480,146.1695,3.676331,169.31657,126.98743,"destra"
"377","MB_SZ_11_aa0acfad","circleAccuracy","17aedebdf08dbb88dcc342bd722fbdb1",2,"destra",0,0.7507517,179,930.8663,240,400,"09/03/2015 13-44-20","samsung SM-G350",956.1194,215.032,42.32914,148.152,800,480,154.0406,3.27066,169.31657,126.98743,"destra"
"378","MB_SZ_11_aa0acfad","circleAccuracy","17aedebdf08dbb88dcc342bd722fbdb1",3,"destra",0,0.9999419,190,930.8663,240,400,"09/03/2015 13-44-28","samsung SM-G350",936.6432,215.032,42.32914,148.152,800,480,160.7083,3.375824,169.31657,126.98743,"destra"
"379","MB_SZ_12_16c6f6de","circleAccuracy","c3aa6eb3d7b90b323239491517e1de0c",1,"destra",0,0.9976864,231,930.8663,240,400,"09/03/2015 14-07-02","samsung SM-G350",935.0379,215.032,42.32914,148.152,800,480,1132.562,4.143921,169.31657,126.98743,"destra"
"380","MB_SZ_12_16c6f6de","circleAccuracy","c3aa6eb3d7b90b323239491517e1de0c",2,"destra",0,0.9365753,246,930.8663,240,400,"09/03/2015 14-07-11","samsung SM-G350",932.7139,215.032,42.32914,148.152,800,480,1140.783,4.428711,169.31657,126.98743,"destra"
"381","MB_SZ_12_16c6f6de","circleAccuracy","c3aa6eb3d7b90b323239491517e1de0c",3,"destra",0,0.9954793,200,930.8663,240,400,"09/03/2015 14-07-19","samsung SM-G350",933.3667,215.032,42.32914,148.152,800,480,1148.136,3.55957,169.31657,126.98743,"destra"
"382","MB_SZ_13_f740dde9","circleAccuracy","5091b6472e3704d03006c398ffe1746c",1,"destra",0,0.9985291,214,930.8663,240,400,"09/03/2015 14-27-42","samsung SM-G350",929.4974,215.032,42.32914,148.152,800,480,98.88638,4.129669,169.31657,126.98743,"destra"
"383","MB_SZ_13_f740dde9","circleAccuracy","5091b6472e3704d03006c398ffe1746c",2,"destra",0,0.9983869,229,930.8663,240,400,"09/03/2015 14-27-50","samsung SM-G350",931.602,215.032,42.32914,148.152,800,480,110.4174,4.010773,169.31657,126.98743,"destra"
"384","MB_SZ_13_f740dde9","circleAccuracy","5091b6472e3704d03006c398ffe1746c",3,"destra",0,0.9968865,215,930.8663,240,400,"09/03/2015 14-28-01","samsung SM-G350",927.9687,215.032,42.32914,148.152,800,480,117.6867,3.927155,169.31657,126.98743,"destra"
"385","MB_SZ_14_3ec818af","circleAccuracy","578ad00c703433c698863eadc04aba6a",1,"destra",0,0.9986539,146,930.8663,240,400,"09/03/2015 14-47-44","samsung SM-G350",935.27,215.032,42.32914,148.152,800,480,111.5287,2.640625,169.31657,126.98743,"destra"
"386","MB_SZ_14_3ec818af","circleAccuracy","578ad00c703433c698863eadc04aba6a",2,"destra",0,0.9341789,153,930.8663,240,400,"09/03/2015 14-47-50","samsung SM-G350",940.7819,215.032,42.32914,148.152,800,480,116.8261,2.792297,169.31657,126.98743,"destra"
"387","MB_SZ_14_3ec818af","circleAccuracy","578ad00c703433c698863eadc04aba6a",3,"destra",0,0.8361914,130,930.8663,240,400,"09/03/2015 14-47-55","samsung SM-G350",935.9501,215.032,42.32914,148.152,800,480,122.1741,2.406647,169.31657,126.98743,"destra"
"388","MB_SZ_15_865fc3d2","circleAccuracy","fe8412cfa08de0f79cd73af6ad139885",1,"destra",0,0.6181225,115,930.8663,240,400,"09/03/2015 15-07-24","samsung SM-G350",883.5327,215.032,42.32914,148.152,800,480,161.0434,2.289246,169.31657,126.98743,"destra"
"389","MB_SZ_15_865fc3d2","circleAccuracy","fe8412cfa08de0f79cd73af6ad139885",2,"destra",0,0.8147762,155,930.8663,240,400,"09/03/2015 15-07-32","samsung SM-G350",933.9443,215.032,42.32914,148.152,800,480,167.2932,2.707397,169.31657,126.98743,"destra"
"390","MB_SZ_15_865fc3d2","circleAccuracy","fe8412cfa08de0f79cd73af6ad139885",3,"destra",0,0.9759536,151,930.8663,240,400,"09/03/2015 15-07-39","samsung SM-G350",938.74,215.032,42.32914,148.152,800,480,172.5909,2.714539,169.31657,126.98743,"destra"
"391","MB_SZ_16_65a58e4b","circleAccuracy","b999106398f483ef5595efa5631275db",1,"destra",0,0.002148536,54,930.8663,240,400,"09/03/2015 15-48-23","samsung SM-G350",376.031,215.032,42.32914,148.152,800,480,175.5339,1.10318,169.31657,126.98743,"destra"
"392","MB_SZ_16_65a58e4b","circleAccuracy","b999106398f483ef5595efa5631275db",2,"destra",0,0.06722758,83,930.8663,240,400,"09/03/2015 15-48-30","samsung SM-G350",724.0529,215.032,42.32914,148.152,800,480,180.4641,1.673065,169.31657,126.98743,"destra"
"393","MB_SZ_16_65a58e4b","circleAccuracy","b999106398f483ef5595efa5631275db",3,"destra",0,0.2671243,87,930.8663,240,400,"09/03/2015 15-48-36","samsung SM-G350",804.1648,215.032,42.32914,148.152,800,480,183.8919,1.753235,169.31657,126.98743,"destra"
"394","MB_SZ_17_f821e7ef","circleAccuracy","5db40aa3715bf852778bd699ee5d9f99",1,"destra",0,0.6578211,59,930.8663,240,400,"09/03/2015 16-24-02","samsung SM-G350",933.3901,215.032,42.32914,148.152,800,480,126.171,1.086761,169.31657,126.98743,"destra"
"395","MB_SZ_17_f821e7ef","circleAccuracy","5db40aa3715bf852778bd699ee5d9f99",2,"destra",0,0.9969508,126,930.8663,240,400,"09/03/2015 16-24-06","samsung SM-G350",937.4746,215.032,42.32914,148.152,800,480,130.1484,2.306213,169.31657,126.98743,"destra"
"396","MB_SZ_17_f821e7ef","circleAccuracy","5db40aa3715bf852778bd699ee5d9f99",3,"destra",0,0.9922052,110,930.8663,240,400,"09/03/2015 16-24-11","samsung SM-G350",941.9954,215.032,42.32914,148.152,800,480,135.6466,1.955566,169.31657,126.98743,"destra"
"397","MB_SZ_18_e8fb90d4","circleAccuracy","01faacfb2b123ea575c6cfb387e4c69b",1,"destra",0,0.8336551,255,930.8663,240,400,"09/03/2015 16-46-16","samsung SM-G350",931.1122,215.032,42.32914,148.152,800,480,118.8439,4.707977,169.31657,126.98743,"destra"
"398","MB_SZ_18_e8fb90d4","circleAccuracy","01faacfb2b123ea575c6cfb387e4c69b",2,"destra",0,0.9976259,212,930.8663,240,400,"09/03/2015 16-46-25","samsung SM-G350",933.1284,215.032,42.32914,148.152,800,480,126.5606,3.934822,169.31657,126.98743,"destra"
"399","MB_SZ_18_e8fb90d4","circleAccuracy","01faacfb2b123ea575c6cfb387e4c69b",3,"destra",0,0.8132546,225,930.8663,240,400,"09/03/2015 16-46-32","samsung SM-G350",940.8954,215.032,42.32914,148.152,800,480,132.8104,4.043884,169.31657,126.98743,"destra"
"400","MB_SZ_19_538561db","circleAccuracy","eb2a82f9bb08199f8f6736d65ccabee0",1,"destra",0,0.9961803,145,930.8663,240,400,"09/03/2015 18-24-35","samsung SM-G350",929.5464,215.032,42.32914,148.152,800,480,89.10028,2.840759,169.31657,126.98743,"destra"
"401","MB_SZ_19_538561db","circleAccuracy","eb2a82f9bb08199f8f6736d65ccabee0",2,"destra",0,0.996845,159,930.8663,240,400,"09/03/2015 18-24-40","samsung SM-G350",939.11,215.032,42.32914,148.152,800,480,93.5788,2.831116,169.31657,126.98743,"destra"
"402","MB_SZ_19_538561db","circleAccuracy","eb2a82f9bb08199f8f6736d65ccabee0",3,"destra",0,0.6992396,111,930.8663,240,400,"09/03/2015 18-24-44","samsung SM-G350",946.5215,215.032,42.32914,148.152,800,480,98.15921,2.021698,169.31657,126.98743,"destra"
"403","MB_SZ_20_15e2835b","circleAccuracy","069d9a1660463f095206ceb2d1ec5592",1,"destra",0,0.9896123,153,930.8663,240,400,"10/03/2015 14-31-49","samsung SM-G350",936.2294,215.032,42.32914,148.152,800,480,92.12997,2.794891,169.31657,126.98743,"destra"
"404","MB_SZ_20_15e2835b","circleAccuracy","069d9a1660463f095206ceb2d1ec5592",2,"destra",0,0.9288055,134,930.8663,240,400,"10/03/2015 14-31-56","samsung SM-G350",939.2974,215.032,42.32914,148.152,800,480,97.49408,2.474365,169.31657,126.98743,"destra"
"405","MB_SZ_20_15e2835b","circleAccuracy","069d9a1660463f095206ceb2d1ec5592",3,"destra",0,0.911047,123,930.8663,240,400,"10/03/2015 14-32-01","samsung SM-G350",937.4667,215.032,42.32914,148.152,800,480,102.3075,2.149689,169.31657,126.98743,"destra"
"406","MB_SZ_21_f8d683f0","circleAccuracy","566fde814b21b395601a779b4ece5a8d",1,"destra",0,0.5771071,128,930.8663,240,400,"14/03/2015 19-50-28","samsung SM-G350",922.9214,215.032,42.32914,148.152,800,480,105.7141,2.580841,169.31657,126.98743,"destra"
"407","MB_SZ_21_f8d683f0","circleAccuracy","566fde814b21b395601a779b4ece5a8d",2,"destra",0,0.5556903,102,930.8663,240,400,"14/03/2015 19-50-35","samsung SM-G350",924.3352,215.032,42.32914,148.152,800,480,112.4661,2.038116,169.31657,126.98743,"destra"
"408","MB_SZ_21_f8d683f0","circleAccuracy","566fde814b21b395601a779b4ece5a8d",3,"destra",0,0.8830676,120,930.8663,240,400,"14/03/2015 19-50-42","samsung SM-G350",941.6835,215.032,42.32914,148.152,800,480,117.8477,2.176361,169.31657,126.98743,"destra"
"409","MB_SZ_22_dbc524fb","circleAccuracy","9a9bed9aaccfb9d0b4d9ced49b0394cf",1,"destra",0,0.9892657,111,930.8663,240,400,"14/03/2015 20-09-42","samsung SM-G350",935.1921,215.032,42.32914,148.152,800,480,95.26766,1.989838,169.31657,126.98743,"destra"
"410","MB_SZ_22_dbc524fb","circleAccuracy","9a9bed9aaccfb9d0b4d9ced49b0394cf",2,"destra",0,0.164517,103,930.8663,240,400,"14/03/2015 20-09-47","samsung SM-G350",820.2004,215.032,42.32914,148.152,800,480,100.6481,2.139008,169.31657,126.98743,"destra"
"411","MB_SZ_22_dbc524fb","circleAccuracy","9a9bed9aaccfb9d0b4d9ced49b0394cf",3,"destra",0,0.1184673,89,930.8663,240,400,"14/03/2015 20-09-52","samsung SM-G350",759.4774,215.032,42.32914,148.152,800,480,105.462,1.820679,169.31657,126.98743,"destra"
"412","MB_SZ_23_f0032506","circleAccuracy","3abea8bb2be0b936c7a67004947fa61a",1,"destra",0,0.9961929,210,930.8663,240,400,"15/03/2015 14-17-13","samsung SM-G350",936.2667,215.032,42.32914,148.152,800,480,266.8286,3.810303,169.31657,126.98743,"destra"
"413","MB_SZ_23_f0032506","circleAccuracy","3abea8bb2be0b936c7a67004947fa61a",2,"destra",0,0.9962311,239,930.8663,240,400,"15/03/2015 14-17-19","samsung SM-G350",930.964,215.032,42.32914,148.152,800,480,272.262,4.344757,169.31657,126.98743,"destra"
"414","MB_SZ_23_f0032506","circleAccuracy","3abea8bb2be0b936c7a67004947fa61a",3,"destra",0,0.5552181,145,930.8663,240,400,"15/03/2015 14-17-25","samsung SM-G350",516.8339,215.032,42.32914,148.152,800,480,278.1591,2.924774,169.31657,126.98743,"destra"
"415","MB_SZ_24_05a8a625","circleAccuracy","53f9cc1bb9f6acac4ab269428f10c5af",1,"destra",0,0.9940847,237,930.8663,240,400,"15/03/2015 14-38-16","samsung SM-G350",934.7947,215.032,42.32914,148.152,800,480,926.829,4.26123,169.31657,126.98743,"destra"
"416","MB_SZ_24_05a8a625","circleAccuracy","53f9cc1bb9f6acac4ab269428f10c5af",2,"destra",0,0.998919,219,930.8663,240,400,"15/03/2015 14-38-27","samsung SM-G350",934.3323,215.032,42.32914,148.152,800,480,933.0347,4.212036,169.31657,126.98743,"destra"
"417","MB_SZ_24_05a8a625","circleAccuracy","53f9cc1bb9f6acac4ab269428f10c5af",3,"destra",0,0.9979801,221,930.8663,240,400,"15/03/2015 14-38-33","samsung SM-G350",932.1487,215.032,42.32914,148.152,800,480,938.9951,4.013245,169.31657,126.98743,"destra"
"418","MB_VD_02_60d9f04f","circleAccuracy","88225b491900ecbd660bc1de7fe5598d",1,"destra",0,0.9996928,97,1917.291,540,888,"24/02/2015 19-40-20","LGE Nexus 5",1935.086,442.898,87.18465,305.1463,1776,1080,181.5099,1.645355,348.738625,261.553975,"destra"
"419","MB_VD_02_60d9f04f","circleAccuracy","88225b491900ecbd660bc1de7fe5598d",2,"destra",0,0.8894349,75,1917.291,540,888,"24/02/2015 19-40-27","LGE Nexus 5",1937.809,442.898,87.18465,305.1463,1776,1080,187.0692,1.280426,348.738625,261.553975,"destra"
"420","MB_VD_02_60d9f04f","circleAccuracy","88225b491900ecbd660bc1de7fe5598d",3,"destra",0,0.9949722,82,1917.291,540,888,"24/02/2015 19-40-33","LGE Nexus 5",1934.222,442.898,87.18465,305.1463,1776,1080,193.3099,1.401382,348.738625,261.553975,"destra"
"421","MP_AP_01_40f307c6","circleAccuracy","99f089dd8cbde677d04dea00a20887f8",1,"destra",0,0.9916561,133,1323.614,360,640,"04/03/2015 14-08-07","samsung GT-I9301I",1326.179,305.7575,60.18849,210.6597,1280,720,101.8954,2.262718,240.753945,180.565455,"destra"
"422","MP_AP_01_40f307c6","circleAccuracy","99f089dd8cbde677d04dea00a20887f8",2,"destra",0,0.9884961,127,1323.614,360,640,"04/03/2015 14-08-12","samsung GT-I9301I",1329.242,305.7575,60.18849,210.6597,1280,720,105.9586,2.163643,240.753945,180.565455,"destra"
"423","MP_AP_01_40f307c6","circleAccuracy","99f089dd8cbde677d04dea00a20887f8",3,"destra",0,0.994408,99,1323.614,360,640,"04/03/2015 14-08-16","samsung GT-I9301I",1330.948,305.7575,60.18849,210.6597,1280,720,109.6255,1.750694,240.753945,180.565455,"destra"
"424","MP_AP_02_5f60ca9a","circleAccuracy","190642c8ce03dadf2d58ec79e165094b",1,"destra",0,0.9972236,176,1323.614,360,640,"04/03/2015 16-29-02","samsung GT-I9301I",1329.799,305.7575,60.18849,210.6597,1280,720,67.18787,3.022491,240.753945,180.565455,"destra"
"425","MP_AP_02_5f60ca9a","circleAccuracy","190642c8ce03dadf2d58ec79e165094b",2,"destra",0,0.998881,184,1323.614,360,640,"04/03/2015 16-29-08","samsung GT-I9301I",1328.417,305.7575,60.18849,210.6597,1280,720,73.46437,3.154755,240.753945,180.565455,"destra"
"426","MP_AP_02_5f60ca9a","circleAccuracy","190642c8ce03dadf2d58ec79e165094b",3,"destra",0,0.9973591,173,1323.614,360,640,"04/03/2015 16-29-14","samsung GT-I9301I",1328.77,305.7575,60.18849,210.6597,1280,720,79.46021,2.956436,240.753945,180.565455,"destra"
